ticker,name,sector,market,current_price,annual_return,volatility,annual_dividend_per_share,pe,roe,analyst_rating
434A.T,ＬＯＯＰＬＡＣＥ,不動産業,PRO Market,930.0,0.0,0.0,0.0,15.575281,0.15607001,-
4351.T,山田再生系債権回収総合事務所,その他金融業,スタンダード（内国株式）,852.0,0.010190871599909888,0.6307475534363982,10.0,54.883163,0.021140002,-
4365.T,松本油脂製薬,化学,スタンダード（内国株式）,19910.0,0.03428571428571429,0.05894677558870827,450.0,8.708027,0.081140004,-
4366.T,ダイトーケミックス,化学,スタンダード（内国株式）,427.0,0.6916147535305305,0.5848314549422102,8.0,17.294725,0.054780003,-
4370.T,モビルス,情報・通信業,グロース（内国株式）,309.0,-0.4069097888675624,0.4905377222023431,0.0,23.405655,0.05572,-
4374.T,ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,情報・通信業,グロース（内国株式）,2321.0,-0.11627423599978211,0.378150903719876,28.0,17.006804,0.44499,-
4377.T,ワンキャリア,情報・通信業,グロース（内国株式）,2081.0,-0.13749757022713938,0.41813189654575966,25.0,24.39926,0.31381,-
4378.T,ＣＩＮＣ,情報・通信業,グロース（内国株式）,457.0,-0.2120689655172414,0.930724456791785,0.0,0.0,0.0,-
4379.T,Ｐｈｏｔｏｓｙｎｔｈ,情報・通信業,グロース（内国株式）,440.0,0.14583333333333334,0.4844508473395342,0.0,25.59872,0.098620005,-
4380.T,Ｍマート,情報・通信業,グロース（内国株式）,626.0,-0.02470199656642533,0.2808832969514414,12.5,14.8445215,0.2245,-
4381.T,ビープラッツ,情報・通信業,グロース（内国株式）,398.0,-0.18275154004106775,1.159109721505103,0.0,0.0,0.0,-
4382.T,ＨＥＲＯＺ,情報・通信業,スタンダード（内国株式）,720.0,-0.3258426966292135,0.3878386034010275,0.0,64.9624,0.038399998,強気買い
4386.T,ＳＩＧグループ,情報・通信業,スタンダード（内国株式）,862.0,0.1748778433038448,0.2603677163959344,29.0,10.43834,0.21184,-
4388.T,エーアイ,情報・通信業,スタンダード（内国株式）,361.0,-0.22576437720303835,0.2984254117258881,4.0,21.091112,0.04684,-
438A.T,インフキュリオン,情報・通信業,グロース（内国株式）,845.0,-0.41764300482425915,0.6443232351291925,0.0,227.02702,0.0,-
4391.T,ロジザード,情報・通信業,グロース（内国株式）,1140.0,-0.0887809432072669,0.32395117206564983,18.0,16.169884,0.16024,-
4395.T,アクリート,情報・通信業,グロース（内国株式）,673.0,-0.24516995469691125,0.8938601746443542,10.0,25.141489,0.10852,-
4403.T,日油,化学,プライム（内国株式）,2772.5,-0.0017959684235841454,0.3165430776130454,61.0,21.882336,0.12353,-
4404.T,ミヨシ油脂,食料品,スタンダード（内国株式）,2009.0,0.03451729208706281,0.2700782477799545,100.0,2.388677,0.26101,-
4406.T,新日本理化,化学,スタンダード（内国株式）,209.0,-0.03285955750136594,0.34262202705019656,4.5,16.401274,0.01049,-
4412.T,サイエンスアーツ,情報・通信業,グロース（内国株式）,1140.0,-0.06633906633906633,0.6562841519520651,0.0,134.01122,0.121709995,-
4414.T,フレクト,情報・通信業,グロース（内国株式）,1236.0,-0.4117087101380295,0.44286597086078366,0.0,10.131685,0.25643998,-
4417.T,グローバルセキュリティエキスパート,情報・通信業,グロース（内国株式）,4965.0,0.45572553279123296,0.6323630278872484,34.599999999999994,56.43743,0.0,-
4418.T,ＪＤＳＣ,情報・通信業,グロース（内国株式）,773.0,-0.39609375,0.7738719484353735,0.0,26.01651,0.099209994,強気買い
4421.T,ディ・アイ・システム,情報・通信業,スタンダード（内国株式）,924.0,-0.013773399388322307,0.20668629671096808,27.0,10.62692,0.14965999,-
4425.T,Ｋｕｄａｎ,情報・通信業,グロース（内国株式）,1684.0,0.4968888888888889,0.7637274569200929,0.0,-204.89084,-0.17343001,-
4429.T,リックソフト,情報・通信業,グロース（内国株式）,694.0,-0.21315192743764172,0.3150353316556561,0.0,15.059959,0.104090005,-
4431.T,スマレジ,情報・通信業,グロース（内国株式）,3200.0,-0.09015435278176533,0.49368753224866313,24.0,24.580696,0.23876,-
4432.T,ウイングアーク１ｓｔ,情報・通信業,プライム（内国株式）,3130.0,-0.13641841803705151,0.33090574450115406,104.0,14.637285,0.13116,-
4433.T,ヒト・コミュニケーションズ・ホールディングス,サービス業,プライム（内国株式）,891.0,-0.21094124732321026,0.18746219706151523,37.0,19.832811,0.16949,-
4436.T,ミンカブ・ジ・インフォノイド,情報・通信業,グロース（内国株式）,447.0,-0.12524461839530332,0.405138611513757,0.0,7.2270365,-1.42638,-
4437.T,ｇｏｏｄｄａｙｓホールディングス,情報・通信業,グロース（内国株式）,805.0,0.041990269421043745,0.44988049979838135,5.0,23.096067,0.19607,-
4439.T,東名,情報・通信業,スタンダード（内国株式）,767.0,-0.1520763371830617,0.4105982214292883,12.0,12.11666,0.27204,-
4440.T,ヴィッツ,情報・通信業,スタンダード（内国株式）,1139.0,-0.17407768850862088,0.5361646655164519,15.0,14.809948,0.18745,-
4442.T,バルテス・ホールディングス,情報・通信業,グロース（内国株式）,409.0,-0.051467809802837605,0.25459712642963606,4.0,16.116505,0.17934999,-
4445.T,リビン・テクノロジーズ,情報・通信業,グロース（内国株式）,1860.0,0.13069908814589665,0.3240331479271933,0.0,14.421446,0.19233999,-
4446.T,Ｌｉｎｋ－Ｕグループ,情報・通信業,スタンダード（内国株式）,801.0,1.3017241379310345,1.1582062446843158,0.0,0.0,0.0,-
4447.T,ピー・ビーシステムズ,情報・通信業,グロース（内国株式）,474.0,-0.1924960305948337,0.22160731737592756,30.0,34.12527,0.049889997,-
4448.T,ｋｕｂｅｌｌ,情報・通信業,グロース（内国株式）,316.0,-0.41263940520446096,0.4746724310918206,0.0,56.916996,0.119540006,-
444A.T,アイテル,卸売業,PRO Market,1945.0,0.050783360345759046,0.06094003241491086,94.0,312.701,0.15135,-
4450.T,パワーソリューションズ,情報・通信業,グロース（内国株式）,2156.0,0.05041781311718608,0.27743030228836263,25.5,19.504267,0.12073,-
4452.T,花王,化学,プライム（内国株式）,3654.0,0.09941921003308883,0.23744202893499214,77.5,26.43455,0.10995,買い
4464.T,ソフト９９コーポレーション,化学,スタンダード（内国株式）,3600.0,0.8063013280460082,0.5869456010805304,47.0,27.472935,0.05669,-
446A.T,ノースサンド,サービス業,グロース（内国株式）,1645.0,0.12133605998636673,0.7815864484017637,0.0,19.446991,0.0,-
4471.T,三洋化成工業,化学,プライム（内国株式）,6120.0,0.6095561230759985,0.31385093530288427,170.0,8.436765,0.09594,-
4478.T,フリー,情報・通信業,グロース（内国株式）,2732.0,-0.317852684144819,0.6106961331892636,0.0,134.9292,0.045560002,買い
4479.T,マクアケ,情報・通信業,グロース（内国株式）,870.0,-0.2614601018675722,0.6255841410533992,0.0,29.500471,0.109639995,-
4480.T,メドレー,情報・通信業,プライム（内国株式）,2090.0,-0.34379905808477235,0.4865918636734875,0.0,69.154884,0.05568,買い
4482.T,ウィルズ,情報・通信業,グロース（内国株式）,722.0,0.07783227316976454,0.2583092190079355,15.5,17.927036,0.35446,-
4486.T,ユナイトアンドグロウ,情報・通信業,グロース（内国株式）,651.0,0.007004574201931628,0.31073232244616805,13.0,12.608611,0.18837999,-
4492.T,ゼネテック,情報・通信業,スタンダード（内国株式）,375.0,-0.21548863444905092,0.30887630447357006,22.0,17.362877,0.17135,-
4493.T,サイバーセキュリティクラウド,情報・通信業,グロース（内国株式）,1871.0,0.07640513795713519,0.4742944609506552,5.0,20.538347,0.26808,-
4495.T,アイキューブドシステムズ,情報・通信業,グロース（内国株式）,2000.0,0.07821472543595011,0.4310778482306247,38.0,14.896292,0.25608,-
4496.T,コマースＯｎｅホールディングス,情報・通信業,グロース（内国株式）,756.0,-0.05053154670640038,0.25706148531469675,21.0,31.44394,0.086,-
4498.T,サイバートラスト,情報・通信業,グロース（内国株式）,1265.0,-0.1348611257788573,0.4359357830873106,12.0,21.660254,0.13874,-
4507.T,塩野義製薬,医薬品,プライム（内国株式）,2810.0,0.09671200599764378,0.27945949452565055,71.0,16.812838,0.13512,買い
4519.T,中外製薬,医薬品,プライム（内国株式）,6857.0,-0.0484455960831275,0.44545489129586935,213.0,32.48779,0.22103001,買い
4524.T,森下仁丹,医薬品,スタンダード（内国株式）,2240.0,0.03283465554354558,0.08558548210862439,65.0,15.674534,0.044710003,-
4526.T,理研ビタミン,食料品,プライム（内国株式）,3155.0,0.12092083768945043,0.18127279636563776,110.0,9.387962,0.11729,-
4527.T,ロート製薬,医薬品,プライム（内国株式）,2862.5,0.18123531616340313,0.329410735439487,46.0,16.04223,0.12199,買い
4528.T,小野薬品工業,医薬品,プライム（内国株式）,2380.5,0.45471841085916087,0.2618304539282059,80.0,22.65583,0.075,-
4534.T,持田製薬,医薬品,プライム（内国株式）,3210.0,0.017026713566281288,0.2464554702208478,80.0,18.589912,0.04797,-
4540.T,ツムラ,医薬品,プライム（内国株式）,3771.0,0.08750797095485087,0.2309597760632375,147.0,10.526316,0.09264,-
4547.T,キッセイ薬品工業,医薬品,プライム（内国株式）,4150.0,-0.05039502816011355,0.28837278516101883,160.0,13.883617,0.06656,買い
4548.T,生化学工業,医薬品,プライム（内国株式）,697.0,0.13587955247353353,0.23541408165528968,30.0,15.393939,-0.0102699995,-
4552.T,ＪＣＲファーマ,医薬品,プライム（内国株式）,500.0,-0.1916771958145219,0.41229180036104063,20.0,15.674496,-0.04856,中立
4553.T,東和薬品,医薬品,プライム（内国株式）,3950.0,0.21374771538954412,0.3715329810222273,80.0,10.135699,0.11956,買い
4554.T,富士製薬工業,医薬品,プライム（内国株式）,1771.0,0.2838775494311235,0.3826649542831908,48.5,20.266537,0.04875,-
4558.T,中京医薬品,医薬品,スタンダード（内国株式）,199.0,-0.0057165528443780525,0.1360251417773063,5.0,28.248589,0.01344,-
4559.T,ゼリア新薬工業,医薬品,プライム（内国株式）,2035.0,0.031093709381564087,0.20094014269759805,49.0,18.476894,0.07992,-
455A.T,バリューソフトホールディングス,情報・通信業,PRO Market,5970.0,0.0,0.0,0.0,12.820513,0.24786,-
4568.T,第一三共,医薬品,プライム（内国株式）,2752.0,-0.2161090463313944,0.3911440249459834,78.0,18.490908,0.18267,強気買い
4569.T,杏林製薬,医薬品,プライム（内国株式）,1104.0,-0.2658356498611382,0.23184490037764968,57.0,10.426161,0.08006,-
4570.T,免疫生物研究所,医薬品,グロース（内国株式）,940.0,0.8619948822512775,1.112910062813639,6.0,42.794636,0.23038,-
4571.T,ＮＡＮＯホールディングス,医薬品,グロース（内国株式）,100.0,-0.3006993006993007,0.6733761365430656,0.0,-6.1316876,-0.31370002,-
4577.T,ダイト,医薬品,プライム（内国株式）,1276.0,0.07114397608374379,0.20238252802463622,40.0,18.998924,0.043520004,-
4583.T,カイオム・バイオサイエンス,医薬品,グロース（内国株式）,70.0,-0.5,0.3949979171696759,0.0,-3.5714285,-0.31639,-
4584.T,キッズウェル・バイオ,医薬品,グロース（内国株式）,147.0,-0.43243243243243246,0.6464819962935965,0.0,37.058823,0.0,-
4586.T,メドレックス,医薬品,グロース（内国株式）,65.0,-0.1095890410958904,1.1541122195027567,0.0,0.0,-0.4446,-
458A.T,プラン・ドゥ,不動産業,PRO Market,1387.0,0.0,0.0,12.0,12.135795,0.0,-
4594.T,ブライトパス・バイオ,医薬品,グロース（内国株式）,50.0,-0.2753623188405797,0.7915237304504565,0.0,0.0,-0.79245,-
4612.T,日本ペイントホールディングス,化学,プライム（内国株式）,1259.5,-0.030822129156097316,0.296335278168231,16.0,18.851389,0.10554,中立
4613.T,関西ペイント,化学,プライム（内国株式）,2899.0,0.384724249382989,0.22640528018391834,110.0,13.997203,0.10882,買い
4616.T,川上塗料,化学,スタンダード（内国株式）,2112.0,0.1718978665320298,0.26907154727105764,44.0,26.178009,0.021979999,-
4623.T,アサヒペン,化学,スタンダード（内国株式）,1723.0,0.03289379708271571,0.06455707036065539,60.0,10.695319,0.04309,-
4626.T,太陽ホールディングス,化学,プライム（内国株式）,4841.0,0.4119038989687389,0.2948778738485203,82.5,42.09554,0.1421,中立
4628.T,エスケー化研,化学,スタンダード（内国株式）,9030.0,0.0341125441974319,0.2256708690205966,230.0,12.987013,0.062129997,-
4629.T,大伸化学,化学,スタンダード（内国株式）,2045.0,0.3349314925497062,0.32949513146845194,45.0,11.369434,0.05388,-
462A.T,ＦＵＮＤＩＮＮＯ,証券、商品先物取引業,グロース（内国株式）,222.0,-0.7533333333333333,0.8958855028322116,0.0,0.0,0.0,-
4631.T,ＤＩＣ,化学,プライム（内国株式）,4678.0,0.6290821238623854,0.30703713786593045,220.0,11.128673,0.07288,強気買い
4633.T,サカタインクス,化学,プライム（内国株式）,2480.0,0.1463442874292907,0.24617361280994948,100.0,10.248342,0.10709,-
4641.T,アルプス技研,サービス業,プライム（内国株式）,790.0,-0.11577444438561764,0.183619581327432,38.333332,12.967531,0.20403999,-
4642.T,オリジナル設計,サービス業,スタンダード（内国株式）,1408.0,-0.1585825761052437,0.3800433633449672,35.0,16.40992,0.0,-
4650.T,ＳＤエンターテイメント,サービス業,スタンダード（内国株式）,273.0,-0.031914893617021274,0.1979814639598539,0.0,47.678574,0.06834,-
4651.T,サニックスホールディングス,サービス業,スタンダード（内国株式）,264.0,0.05779005658623718,0.4164305111401983,2.0,17.07901,0.036960002,-
4657.T,環境管理センター,サービス業,スタンダード（内国株式）,472.0,0.1022518541197284,0.3541670117892471,8.0,54.12027,-0.10889,-
4666.T,パーク２４,不動産業,プライム（内国株式）,1961.5,0.015118681886553345,0.3694563397297409,30.0,23.257044,0.21389,強気買い
4671.T,ファルコホールディングス,サービス業,スタンダード（内国株式）,2690.0,0.15931781661586739,0.1560063978994589,125.0,14.135282,0.07705,-
4679.T,田谷,サービス業,スタンダード（内国株式）,259.0,0.05714285714285714,0.3576024244450973,0.0,0.0,0.00265,-
4681.T,リゾートトラスト,サービス業,プライム（内国株式）,1758.5,-0.09350901643656251,0.23676972353451944,34.0,18.361948,0.10504,買い
4684.T,オービック,情報・通信業,プライム（内国株式）,4562.0,-0.15062611370948248,0.3287565488772141,84.0,24.773129,0.15997,買い
4686.T,ジャストシステム,情報・通信業,プライム（内国株式）,4060.0,0.041477258173538166,0.34925998765078364,27.0,16.452795,0.13468,-
4691.T,ワシントンホテル,サービス業,スタンダード（内国株式）,2278.0,0.7559708014691103,0.6343883521320763,40.0,7.4205804,-0.71427,-
4707.T,キタック,サービス業,スタンダード（内国株式）,329.0,-0.10287680653371209,0.2562828128961148,7.0,8.699164,0.054640003,-
4716.T,日本オラクル,情報・通信業,スタンダード（内国株式）,9110.0,-0.4001252654173563,0.35573737890843066,858.0,17.645216,0.37396,買い
4718.T,早稲田アカデミー,サービス業,プライム（内国株式）,2363.0,-0.09966482708530537,0.2794098284112928,55.0,15.043265,0.16572,-
